HUC6,HydroID - Unique Feature ID,hydrocode,lat,long,Date,x_value,y_value,tscode,propcode
60101,213168,4199403701,36.57361111,-81.82361111,1/1/1994,3.003,2,32111-0,species
60101,218051,4199404801,36.12638889,-82.53194444,1/1/1994,2.636,2,32123-0,species
60101,218052,4199404401,36.21527778,-82.23472222,1/1/1994,3.201,2,32119-0,species
60101,217705,4199410302,36.0675,-82.59583333,1/1/1994,5.686,2,32143-0,species
60101,196771,DGIF008715,36.77967468,-81.42742423,5/25/1994,3.192,2,1532-0,species
60101,218715,4199504001,36.03194444,-82.48888889,1/1/1995,5.086,2,32184-0,species
60101,214431,4199503101,36.5625,-81.85833333,1/1/1995,3.467,2,32174-0,species
60101,214960,4199503901,36.08555556,-82.52138889,1/1/1995,10.897,2,32183-0,species
60101,217707,4199510502,36.0675,-82.59583333,1/1/1995,5.686,2,32210-0,species
60101,212510,4199503301,36.55694444,-81.86944444,1/1/1995,4.438,2,32176-0,species
60101,212885,4199503501,36.22638889,-82.04444444,1/1/1995,10.333,2,32178-0,species
60101,215580,4199603102,36.14638889,-82.04916667,1/1/1996,4.73,2,32238-0,species
60101,217483,4199603401,36.20972222,-82.39861111,1/1/1996,4.667,2,32242-0,species
60101,217709,4199610302,36.0675,-82.59583333,1/1/1996,5.686,2,32267-0,species
60101,212511,4199602801,36.55694444,-81.86944444,1/1/1996,4.438,2,32233-0,species
60101,212404,4199603701,36.05555556,-82.53611111,1/1/1996,3.862,2,32245-0,species
60101,212399,4199603301,36.02222222,-82.50416667,1/1/1996,4.159,2,32241-0,species
60101,217611,4199703801,36.34583333,-81.73333333,1/1/1997,1.942,2,32289-0,species
60101,217711,4199710302,36.0675,-82.59583333,1/1/1997,5.686,2,32309-0,species
60101,212710,4199703702,36.17777778,-82.0125,1/1/1997,5.568,2,32288-0,species
60101,212512,4199703501,36.55694444,-81.86944444,1/1/1997,4.438,2,32285-0,species
60101,206985,DGIF054286,37.01755705,-81.34050931,5/29/1997,7.964,2,14176-0,species
60101,212513,419981401,36.55694444,-81.86944444,1/1/1998,4.438,2,32386-0,species
60101,217713,419982602,36.0675,-82.59583333,1/1/1998,5.686,2,32404-0,species
60101,215586,419981502,36.14638889,-82.04916667,1/1/1998,4.73,2,32388-0,species
60101,207480,DGIF056145,36.83798435,-81.51150094,5/15/1998,92.362,2,14715-0,species
60101,208650,DGIF064733,36.64058003,-81.73464157,8/4/1998,92.618,2,16761-0,species
60101,217807,4199902305,36.5125,-82.12777778,1/1/1999,24.805,2,32458-0,species
60101,217812,4199902310,36.47916667,-82.20833333,1/1/1999,15.13,2,32463-0,species
60101,212514,4199900301,36.55694444,-81.86944444,1/1/1999,4.438,2,32416-0,species
60101,217715,4199901402,36.0675,-82.59583333,1/1/1999,5.686,2,32431-0,species
60101,207728,DGIF058187,36.76044655,-81.53631678,1/21/1999,88.51,2,15017-0,species
60101,218920,420000302,36.34805556,-82.14861111,1/1/2000,1.64,2,32566-0,species
60101,212515,420001101,36.55694444,-81.86944444,1/1/2000,4.438,2,32641-0,species
60101,214463,420001401,36.13916667,-82.1,1/1/2000,2.936,2,32644-0,species
60101,217824,420000210,36.47916667,-82.20833333,1/1/2000,15.13,2,32556-0,species
60101,217819,420000205,36.5125,-82.12777778,1/1/2000,24.805,2,32551-0,species
60101,217717,420001902,36.0675,-82.59583333,1/1/2000,5.686,2,32652-0,species
60101,214938,420001501,36.13972222,-82.07638889,1/1/2000,6.924,2,32645-0,species
60101,215740,420000504,35.91222222,-83.58333333,1/1/2000,4.299,2,32582-0,species
60101,218932,420010302,36.34805556,-82.14861111,1/1/2001,1.64,2,32689-0,species
60101,212516,420011001,36.55694444,-81.86944444,1/1/2001,4.438,2,32726-0,species
60101,217831,420010205,36.5125,-82.12777778,1/1/2001,24.805,2,32680-0,species
60101,217694,420011702,36.0675,-82.59583333,1/1/2001,5.686,2,32736-0,species
60101,215593,420011102,36.14638889,-82.04916667,1/1/2001,4.73,2,32728-0,species
60101,217914,420020304,36.50555556,-82.52333333,1/1/2002,0.475,2,32773-0,species
60101,217913,420020303,36.50583333,-82.52305556,1/1/2002,0.475,2,32772-0,species
60101,217911,420020301,36.49972222,-82.51277778,1/1/2002,23.721,2,32770-0,species
60101,217848,420020110,36.47916667,-82.20833333,1/1/2002,15.13,2,32755-0,species
60101,217843,420020105,36.5125,-82.12777778,1/1/2002,24.805,2,32750-0,species
60101,217720,420025202,36.0675,-82.59583333,1/1/2002,5.686,2,32865-0,species
60101,216931,420025301,35.96527778,-82.86277778,1/1/2002,33.969,2,32866-0,species
60101,218944,420020402,36.34805556,-82.14861111,1/1/2002,1.64,2,32775-0,species
60101,218948,420020406,36.355,-82.20333333,1/1/2002,1.763,2,32779-0,species
60101,215481,420024203,36.13861111,-82.04555556,1/1/2002,4.73,2,32853-0,species
60101,212517,420024301,36.55694444,-81.87027778,1/1/2002,4.438,2,32854-0,species
60101,209414,DGIF301999,36.89668788,-81.74656133,5/1/2002,316.287,2,17951-0,species
60101,209765,DGIF304265,36.65761132,-82.10156755,6/18/2002,17.097,2,19981-0,species
60101,215553,420033101,36.25611111,-82.10305556,1/1/2003,33.199,2,32977-0,species
60101,217982,420031701,36.08861111,-82.65555556,1/1/2003,2.779,2,32960-0,species
60101,217918,420030204,36.50555556,-82.52333333,1/1/2003,0.475,2,32898-0,species
60101,217917,420030203,36.50583333,-82.52305556,1/1/2003,0.475,2,32897-0,species
60101,216934,420033202,35.97111111,-82.82472222,1/1/2003,20.342,2,32980-0,species
60101,218309,420031501,36.09833333,-82.64583333,1/1/2003,2.325,2,32958-0,species
60101,217722,420033302,36.0675,-82.59583333,1/1/2003,5.686,2,32982-0,species
60101,213904,420032001,36.07277778,-82.70527778,1/1/2003,5.469,2,32963-0,species
60101,212347,420032901,36.59166667,-81.81888889,1/1/2003,90.378,2,32974-0,species
60101,217860,420030110,36.47916667,-82.20833333,1/1/2003,15.13,2,32892-0,species
60101,218956,420030302,36.34805556,-82.14861111,1/1/2003,1.64,2,32900-0,species
60101,218960,420030306,36.355,-82.20333333,1/1/2003,1.763,2,32904-0,species
60101,215483,420032302,36.14555556,-82.04888889,1/1/2003,4.73,2,32967-0,species
60101,217855,420030105,36.5125,-82.12777778,1/1/2003,24.805,2,32887-0,species
60101,209528,DGIF303084,36.88198319,-81.40447389,4/24/2003,1.086,2,19654-0,species
60101,217696,420043102,36.06758,-82.59608,1/1/2004,5.686,2,33053-0,species
60101,215486,420041902,36.14673,-82.04917,1/1/2004,4.73,2,33035-0,species
60101,217922,420040204,36.50555556,-82.52333333,1/1/2004,0.475,2,33004-0,species
60101,217921,420040203,36.50583333,-82.52305556,1/1/2004,0.475,2,33003-0,species
60101,217867,420040305,36.5125,-82.12777778,1/1/2004,24.805,2,33009-0,species
60101,217920,420040202,36.49916667,-82.51277778,1/1/2004,23.721,2,33002-0,species
60101,217919,420040201,36.49972222,-82.51277778,1/1/2004,23.721,2,33001-0,species
60101,217872,420040310,36.47916667,-82.20833333,1/1/2004,15.13,2,33014-0,species
60101,218968,420040402,36.34805556,-82.14861111,1/1/2004,1.64,2,33018-0,species
60101,210291,DGIF308267,36.6575935,-82.10154492,8/11/2004,17.097,2,21049-0,species
60101,218980,420050402,36.34805556,-82.14861111,1/1/2005,1.64,2,33089-0,species
60101,218984,420050406,36.355,-82.20333333,1/1/2005,1.763,2,33093-0,species
60101,215490,420052403,36.13811,-82.04473,1/1/2005,4.73,2,33155-0,species
60101,215489,420052402,36.14673,-82.04917,1/1/2005,4.73,2,33154-0,species
60101,217724,420053102,36.06758,-82.59608,1/1/2005,5.686,2,33164-0,species
60101,214458,420052101,36.51295,-82.02842,1/1/2005,3.117,2,33150-0,species
60101,217880,420050305,36.5125,-82.12777778,1/1/2005,24.805,2,33080-0,species
60101,217885,420050310,36.47916667,-82.20833333,1/1/2005,15.13,2,33085-0,species
60101,217923,420050201,36.49972222,-82.51277778,1/1/2005,23.721,2,33072-0,species
60101,217924,420050202,36.49916667,-82.51277778,1/1/2005,23.721,2,33073-0,species
60101,217925,420050203,36.50583333,-82.52305556,1/1/2005,0.475,2,33074-0,species
60101,217926,420050204,36.50555556,-82.52333333,1/1/2005,0.475,2,33075-0,species
60101,217927,420060201,36.49972222,-82.51277778,1/1/2006,23.721,2,33189-0,species
60101,217929,420060203,36.50583333,-82.52305556,1/1/2006,0.475,2,33191-0,species
60101,217930,420060204,36.50555556,-82.52333333,1/1/2006,0.475,2,33192-0,species
60101,217726,420062202,36.06758,-82.59608,1/1/2006,5.686,2,33242-0,species
60101,218996,420060306,36.355,-82.20333333,1/1/2006,1.763,2,33198-0,species
60101,218992,420060302,36.34805556,-82.14861111,1/1/2006,1.64,2,33194-0,species
60101,212521,420061201,36.5561,-81.86937,1/1/2006,4.438,2,33228-0,species
60101,217892,420060405,36.5125,-82.12777778,1/1/2006,24.805,2,33209-0,species
60101,217896,420060410,36.47916667,-82.20833333,1/1/2006,15.13,2,33213-0,species
60101,215492,420061502,36.14673,-82.04917,1/1/2006,4.73,2,33232-0,species
60101,215661,420071601,36.04129,-82.46561,1/1/2007,4.687,2,33352-0,species
60101,216496,420070612,36.07348,-82.92312,1/1/2007,0.164,2,33309-0,species
60101,217727,420072802,36.06758,-82.59608,1/1/2007,5.686,2,33369-0,species
60101,217903,420070305,36.5125,-82.12777778,1/1/2007,24.805,2,33281-0,species
60101,217908,420070310,36.47916667,-82.20833333,1/1/2007,15.13,2,33286-0,species
60101,217931,420070201,36.49972222,-82.51277778,1/1/2007,23.721,2,33273-0,species
60101,217932,420070202,36.49916667,-82.51277778,1/1/2007,23.721,2,33274-0,species
60101,217933,420070203,36.50583333,-82.52305556,1/1/2007,0.475,2,33275-0,species
60101,217934,420070204,36.50555556,-82.52333333,1/1/2007,0.475,2,33276-0,species
60101,214595,420070713,35.95638889,-83.77472222,1/1/2007,1.917,2,33329-0,species
60101,218272,420071501,36.04026,-82.472,1/1/2007,13.905,2,33351-0,species
60101,219004,420070402,36.34805556,-82.14861111,1/1/2007,1.64,2,33290-0,species
60101,215477,420072002,36.14673,-82.04917,1/1/2007,4.73,2,33357-0,species
60101,214751,6CGRN003.29,36.738424,-82.039841,8/31/2007,5.842,2,33907-0,species
60101,218820,6CXEO000.25,36.63867024,-82.26026315,8/5/2009,3.24,2,33914-0,species
60101,197542,DGIF010852,36.74582771,-81.49389615,4/10/1976,17.431,3,2633-0,species
60101,217981,4199104101,36.09583333,-82.65694444,1/1/1991,6.85,3,32026-0,species
60101,215409,4199102701,36.52777778,-81.89027778,1/1/1991,3.69,3,32011-0,species
60101,216091,4199103101,36.13472222,-82.09722222,1/1/1991,3.093,3,32015-0,species
60101,195868,DGIF004036,36.87302295,-81.81143935,7/29/1991,358.115,3,462-0,species
60101,195866,DGIF004034,36.92667424,-81.62743575,7/30/1991,154.728,3,460-0,species
60101,212653,4199204901,36.22083333,-82.39722222,1/1/1992,4.311,3,32056-0,species
60101,214647,4199204002,36.55833333,-81.71111111,1/1/1992,5.766,3,32047-0,species
60101,219125,4199305502,35.8625,-82.92638889,1/1/1993,6.844,3,32088-0,species
60101,211975,VA527S,36.79876,-82.03284,6/26/1993,6.499,3,58084-0,species
60101,212432,4199403901,36.48888889,-82.07916667,1/1/1994,2.86,3,32113-0,species
60101,219254,VA806S,36.88685,-81.6743,5/23/1994,8.778,3,58137-0,species
60101,196509,DGIF008141,36.75276996,-81.54138284,5/24/1994,7.822,3,1243-0,species
60101,196546,DGIF008178,36.81582543,-81.91917055,7/26/1994,12.341,3,1281-0,species
60101,213979,4199503802,36.14166667,-82.11944444,1/1/1995,11.438,3,32182-0,species
60101,215578,4199503401,36.15138889,-82.05277778,1/1/1995,4.73,3,32177-0,species
60101,212654,4199504201,36.22777778,-82.39027778,1/1/1995,4.311,3,32187-0,species
60101,206610,DGIF051098,36.88868509,-81.77162087,5/15/1995,11.698,3,13798-0,species
60101,196807,DGIF008757,36.88903481,-81.77190494,5/19/1995,11.698,3,1568-0,species
60101,206608,DGIF051096,36.9655269,-81.43135919,5/24/1995,6.419,3,13796-0,species
60101,196806,DGIF008756,36.96609855,-81.43281155,5/24/1995,6.419,3,1567-0,species
60101,215579,4199603101,36.15138889,-82.05277778,1/1/1996,4.73,3,32237-0,species
60101,216175,4199603201,36.10138889,-82.49166667,1/1/1996,2.828,3,32240-0,species
60101,218693,4199602901,36.23611111,-81.96527778,1/1/1996,7.503,3,32234-0,species
60101,213981,4199602102,36.14166667,-82.11944444,1/1/1996,11.438,3,32230-0,species
60101,212655,4199603601,36.22777778,-82.39027778,1/1/1996,4.311,3,32244-0,species
60101,214648,4199602601,36.55833333,-81.71111111,1/1/1996,5.766,3,32231-0,species
60101,214649,4199703401,36.55833333,-81.71111111,1/1/1997,5.766,3,32284-0,species
60101,215892,4199704101,36.12083333,-82.53888889,1/1/1997,2.477,3,32294-0,species
60101,215583,4199710702,36.14638889,-82.04916667,1/1/1997,4.73,3,32320-0,species
60101,212656,4199704201,36.22777778,-82.39027778,1/1/1997,4.311,3,32295-0,species
60101,207198,DGIF055194,36.81758792,-81.61702542,6/18/1997,174.092,3,14398-0,species
60101,207197,DGIF055193,36.67582687,-81.97364728,6/19/1997,24.122,3,14397-0,species
60101,207202,DGIF055198,36.72657044,-81.73217867,6/19/1997,168.664,3,14402-0,species
60101,207204,DGIF055200,36.79189257,-81.68669013,6/19/1997,210.564,3,14404-0,species
60101,217595,419981901,36.13611111,-82.35277778,1/1/1998,6.291,3,32393-0,species
60101,212657,419981601,36.22777778,-82.39027778,1/1/1998,4.311,3,32390-0,species
60101,216457,419980905,36.15277778,-83.16611111,1/1/1998,0.792,3,32358-0,species
60101,214650,419981301,36.55833333,-81.71111111,1/1/1998,5.766,3,32385-0,species
60101,215585,419981501,36.15138889,-82.05277778,1/1/1998,4.73,3,32387-0,species
60101,216473,419980921,36.21055556,-82.59472222,1/1/1998,3.551,3,32374-0,species
60101,213985,4199900901,36.14166667,-82.11944444,1/1/1999,11.438,3,32422-0,species
60101,212658,4199900701,36.22777778,-82.39027778,1/1/1999,4.311,3,32420-0,species
60101,215588,4199900401,36.15138889,-82.05277778,1/1/1999,4.73,3,32417-0,species
60101,214651,4199900201,36.55,-81.70972222,1/1/1999,2.982,3,32415-0,species
60101,212659,420001201,36.22777778,-82.39027778,1/1/2000,4.311,3,32642-0,species
60101,214652,420000801,36.55833333,-81.71111111,1/1/2000,5.766,3,32636-0,species
60101,215071,420000626,36.05666667,-83.74472222,1/1/2000,99.471,3,32609-0,species
60101,215550,420001701,36.25611111,-82.10305556,1/1/2000,33.199,3,32647-0,species
60101,215590,420001002,36.14638889,-82.04916667,1/1/2000,4.73,3,32639-0,species
60101,215589,420001001,36.15138889,-82.05277778,1/1/2000,4.73,3,32638-0,species
60101,212660,420011301,36.22777778,-82.39027778,1/1/2001,4.311,3,32731-0,species
60101,214653,420010801,36.55,-81.70972222,1/1/2001,2.982,3,32724-0,species
60101,215480,420024202,36.14555556,-82.04888889,1/1/2002,4.73,3,32852-0,species
60101,215479,420024201,36.15083333,-82.05277778,1/1/2002,4.73,3,32851-0,species
60101,214654,420024101,36.55,-81.71111111,1/1/2002,2.982,3,32850-0,species
60101,212661,420024701,36.22777778,-82.39027778,1/1/2002,4.311,3,32858-0,species
60101,209758,DGIF304258,36.5955094,-82.18513114,6/18/2002,45.787,3,19970-0,species
60101,209764,DGIF304264,36.64125819,-81.98533755,6/18/2002,28.545,3,19979-0,species
60101,209793,DGIF304294,36.87201662,-81.51531809,8/27/2002,3.941,3,20024-0,species
60101,212518,420032101,36.55694444,-81.87027778,1/1/2003,4.438,3,32964-0,species
60101,212662,420032601,36.22777778,-82.39027778,1/1/2003,4.311,3,32971-0,species
60101,212348,420032902,36.56611111,-81.87166667,1/1/2003,67.162,3,32975-0,species
60101,214551,420031413,35.95638889,-83.77472222,1/1/2003,1.917,3,32956-0,species
60101,214552,420031414,35.94805556,-83.77805556,1/1/2003,1.062,3,32957-0,species
60101,214655,420031601,36.55861111,-81.71111111,1/1/2003,5.766,3,32959-0,species
60101,209526,DGIF303082,36.85338583,-81.52906852,4/22/2003,25.504,3,19652-0,species
60101,209524,DGIF303080,36.82718092,-81.59735599,4/22/2003,156.127,3,19650-0,species
60101,209531,DGIF303087,36.89458227,-81.36667342,4/24/2003,7.472,3,19657-0,species
60101,214656,420041601,36.55928,-81.71131,1/1/2004,5.766,3,33031-0,species
60101,212663,420042201,36.22825,-82.38883,1/1/2004,4.311,3,33039-0,species
60101,216936,420042602,35.97094,-82.82432,1/1/2004,20.342,3,33045-0,species
60101,215485,420041901,36.15132,-82.05324,1/1/2004,4.73,3,33034-0,species
60101,212519,420041801,36.5561,-81.86937,1/1/2004,4.438,3,33033-0,species
60101,215488,420052401,36.15132,-82.05324,1/1/2005,4.73,3,33153-0,species
60101,214657,420052001,36.55928,-81.71131,1/1/2005,5.766,3,33149-0,species
60101,212664,420052501,36.22825,-82.38883,1/1/2005,4.311,3,33156-0,species
60101,212520,420052301,36.5561,-81.86937,1/1/2005,4.438,3,33152-0,species
60101,218856,420052201,36.38203,-81.81905,1/1/2005,5.94,3,33151-0,species
60101,214658,420061001,36.55928,-81.71131,1/1/2006,5.766,3,33226-0,species
60101,212665,420061601,36.22825,-82.38883,1/1/2006,4.311,3,33234-0,species
60101,212522,420071901,36.5561,-81.86937,1/1/2007,4.438,3,33355-0,species
60101,212652,420072201,36.22825,-82.38883,1/1/2007,4.311,3,33360-0,species
60101,214596,420070714,35.94805556,-83.77805556,1/1/2007,1.062,3,33330-0,species
60101,214659,420071701,36.55928,-81.71131,1/1/2007,5.766,3,33353-0,species
60101,215139,420070820,36.11861111,-83.65138889,1/1/2007,0.002,3,33338-0,species
60101,211576,DGIF319704,36.8490109,-82.07367666,5/18/2007,3.823,3,23582-0,species
60101,209764,DGIF304264,36.64125819,-81.98533755,8/27/2007,28.545,3,19980-0,species
60101,217698,4199110201,36.04777778,-82.55833333,1/1/1991,21.404,4,32036-0,species
60101,195540,DGIF002428,36.88423758,-81.37398536,4/16/1991,17.52,4,85-0,species
60101,217700,4199210201,36.04777778,-82.55833333,1/1/1992,21.404,4,32065-0,species
60101,214504,4199305102,36.49722222,-81.70555556,1/1/1993,8.255,4,32083-0,species
60101,216929,4199405201,36.01805556,-82.75277778,1/1/1994,10.513,4,32131-0,species
60101,215577,4199404601,36.15138889,-82.05277778,1/1/1994,4.73,4,32121-0,species
60101,217704,4199410301,36.04777778,-82.55833333,1/1/1994,21.404,4,32142-0,species
60101,196785,DGIF008729,36.75284044,-81.54174181,5/24/1994,7.822,4,1546-0,species
60101,196521,DGIF008153,36.75832746,-81.49916336,6/1/1994,17.431,4,1256-0,species
60101,196781,DGIF008725,36.77013221,-82.07089507,7/21/1994,7.807,4,1542-0,species
60101,196543,DGIF008175,36.77026394,-82.07028065,7/21/1994,7.807,4,1278-0,species
60101,215541,4199510202,36.23972222,-82.08055556,1/1/1995,22.363,4,32205-0,species
60101,217706,4199510501,36.04777778,-82.55833333,1/1/1995,21.404,4,32209-0,species
60101,218069,4199503701,36.44861111,-81.89861111,1/1/1995,20.518,4,32180-0,species
60101,217960,4199503601,36.21111111,-82.19861111,1/1/1995,10.572,4,32179-0,species
60101,216679,4199504301,36.15972222,-82.25277778,1/1/1995,7.316,4,32188-0,species
60101,215542,4199610201,36.25611111,-82.10305556,1/1/1996,33.199,4,32264-0,species
60101,217708,4199610301,36.04777778,-82.55833333,1/1/1996,21.404,4,32266-0,species
60101,208670,DGIF064755,36.77138334,-81.46982331,7/29/1996,58.8,4,16785-0,species
60101,215582,4199710701,36.15138889,-82.05277778,1/1/1997,4.73,4,32319-0,species
60101,213982,4199703901,36.14166667,-82.11944444,1/1/1997,11.438,4,32291-0,species
60101,217710,4199710301,36.04777778,-82.55833333,1/1/1997,21.404,4,32308-0,species
60101,206432,DGIF050578,37.02816301,-81.39154269,5/20/1997,11.905,4,13606-0,species
60101,207199,DGIF055195,36.87183237,-81.51414999,6/18/1997,3.941,4,14399-0,species
60101,207243,DGIF055304,36.92735504,-81.62824973,7/10/1997,154.728,4,14443-0,species
60101,213983,419982001,36.18194444,-82.07555556,1/1/1998,43.533,4,32394-0,species
60101,218589,4199900501,36.21361111,-82.18222222,1/1/1999,17.583,4,32418-0,species
60101,217983,4199900801,35.96388889,-82.82694444,1/1/1999,3.688,4,32421-0,species
60101,217714,4199901401,36.04777778,-82.55833333,1/1/1999,21.404,4,32430-0,species
60101,217716,420001901,36.04777778,-82.55833333,1/1/2000,21.404,4,32651-0,species
