OBJECTID,ID,Source,State,Name_Taxa,Genus,Species,Level_Taxa,ITIS_TSN,COMID_NHDv2,HUC12,HUC8,HUC4,Time_frame,HUC6
138322,494080,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19455359,50301061105,5030106,503,1950-1990,50301
138323,439808,Fish_North Carolina,TN,Pimephales notatus,Pimephales,notatus,species,163516,19484846,60101080607,6010108,601,1950-1990,60101
138324,369527,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19484948,60101080609,6010108,601,1950-1990,60101
138325,412096,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19484974,60101080607,6010108,601,1950-1980,60101
138326,435899,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19485296,60101080608,6010108,601,1950-1990,60101
138327,439542,Fish_North Carolina,TN,Pimephales notatus,Pimephales,notatus,species,163516,19485386,60101080608,6010108,601,1950-1990,60101
138328,423068,Fish_North Carolina,TN,Pimephales notatus,Pimephales,notatus,species,163516,19485448,60101080608,6010108,601,1950-1990,60101
138329,438867,Fish_North Carolina,TN,Pimephales notatus,Pimephales,notatus,species,163516,19485524,60101080610,6010108,601,1950-1990,60101
138330,381763,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19485888,60101080706,6010108,601,1950-1980,60101
138331,194285,Fish_North Carolina,TN,Pimephales notatus,Pimephales,notatus,species,163516,19486258,60101080706,6010108,601,1950-1990,60101
138332,244699,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19486380,60101080403,6010108,601,1950-1990,60101
138333,241894,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19486396,60101080706,6010108,601,1950-1990,60101
138334,424998,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19487196,60101080610,6010108,601,1950-1990,60101
138335,332450,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19488106,60101080806,6010108,601,1950-1990,60101
138336,365067,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19488108,60101080903,6010108,601,1950-1990,60101
138337,415652,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19488278,60101080906,6010108,601,1950-1990,60101
138338,436402,Fish_North Carolina,NC,Pimephales notatus,Pimephales,notatus,species,163516,19489526,60101080305,6010108,601,1950-1990,60101
138339,257602,Fish_North Carolina,NC,Pimephales notatus,Pimephales,notatus,species,163516,19489758,60101080303,6010108,601,1950-1990,60101
138340,361238,Fish_North Carolina,NC,Pimephales notatus,Pimephales,notatus,species,163516,19489868,60101080302,6010108,601,1950-1990,60101
138341,366773,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19503560,60400040304,6040004,604,1950-1990,60400
138342,446751,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19503570,60400040202,6040004,604,1950-1990,60400
138343,510215,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19504164,60400040108,6040004,604,1950-1980,60400
138344,428143,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19504436,60400040304,6040004,604,1950-1990,60400
138345,171227,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19504974,60400040106,6040004,604,1950-1990,60400
138346,303860,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19504986,60400040105,6040004,604,1950-1990,60400
138347,557201,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19505070,60400040109,6040004,604,1950-1990,60400
138348,394978,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19505488,60400040107,6040004,604,1950-1990,60400
138349,353119,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19505524,60400040101,6040004,604,1950-1990,60400
138350,416987,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19506106,60400040302,6040004,604,1950-1990,60400
138351,548052,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19506126,60400040301,6040004,604,1950-1990,60400
138352,476989,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19512594,60400030907,6040003,604,1950-1980,60400
138353,353917,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19512778,60400030701,6040003,604,1950-1990,60400
138354,211918,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19512936,60400030802,6040003,604,1950-1990,60400
138355,236344,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19513392,60400030201,6040003,604,1950-1990,60400
138356,523825,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19513654,60400030202,6040003,604,1950-1990,60400
138357,329484,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19514242,60400030703,6040003,604,1950-1990,60400
138358,97463,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19514420,60400030908,6040003,604,1950-1990,60400
138359,226871,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19514698,60400030705,6040003,604,1950-1990,60400
138360,452934,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19515138,60400030705,6040003,604,1950-1990,60400
138361,309903,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19515256,60400030401,6040003,604,1950-1990,60400
138362,105907,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19515784,60400030902,6040003,604,1950-1980,60400
138363,186929,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19516100,60400030504,6040003,604,1950-1990,60400
138364,220379,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19516536,60400030503,6040003,604,1950-1990,60400
138365,506647,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19516576,60400030508,6040003,604,1950-1990,60400
138366,540944,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19516834,60400030202,6040003,604,1950-1980,60400
138367,375944,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19516898,60400030203,6040003,604,1950-1990,60400
138368,577190,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19517066,60400030303,6040003,604,1950-1990,60400
138369,423263,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19517178,60400030507,6040003,604,1950-1990,60400
138370,219223,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19517478,60400030303,6040003,604,1950-1990,60400
138371,219388,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19517528,60400030303,6040003,604,1950-1980,60400
138372,224234,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19530348,60400020705,6040002,604,1950-1990,60400
138373,110398,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19530792,60400020203,6040002,604,1950-1990,60400
138374,571314,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19530990,60400020203,6040002,604,1950-1990,60400
138375,346450,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19530998,60400020404,6040002,604,1950-1990,60400
138376,163239,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531056,60400020306,6040002,604,1950-1990,60400
138377,378406,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531156,60400020202,6040002,604,1950-1990,60400
138378,55820,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531236,60400020306,6040002,604,1950-1980,60400
138379,241685,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531294,60400020101,6040002,604,1950-1990,60400
138380,267951,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531338,60400020203,6040002,604,1950-1990,60400
138381,541628,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531636,60400020102,6040002,604,1950-1990,60400
138382,390044,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531640,60400020703,6040002,604,1950-1990,60400
138383,118697,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531714,60400020305,6040002,604,1950-1990,60400
138384,147648,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531866,60400020704,6040002,604,1950-1990,60400
138385,496092,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531894,60400020501,6040002,604,1950-1990,60400
138386,197676,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19531938,60400020706,6040002,604,1950-1990,60400
138387,405456,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19532010,60400020307,6040002,604,1950-1990,60400
138388,509201,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19532016,60400020707,6040002,604,1950-1990,60400
138389,387444,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19533396,60400020303,6040002,604,1950-1990,60400
138390,272721,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19533558,60400020502,6040002,604,1950-1990,60400
138391,281306,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19533714,60400020104,6040002,604,1950-1990,60400
138392,490595,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19533780,60400020302,6040002,604,1950-1990,60400
138393,523865,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19533794,60400020301,6040002,604,1950-1990,60400
138394,432001,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19534028,60400020103,6040002,604,1950-1990,60400
138395,572113,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19534134,60400020302,6040002,604,1950-1990,60400
138396,209329,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19542984,60400011006,6040001,604,1950-1980,60400
138397,64817,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19543518,60400010902,6040001,604,1950-1990,60400
138398,323107,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19544150,60400010808,6040001,604,1950-1990,60400
138399,528235,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19544340,60400010704,6040001,604,1950-1990,60400
138400,238941,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19544560,60400011002,6040001,604,1950-1990,60400
138401,547992,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19545232,60400010702,6040001,604,1950-1990,60400
138402,419108,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19546930,60400010507,6040001,604,1950-1990,60400
138403,354000,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19547064,60400010506,6040001,604,1950-1990,60400
138404,221664,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19547606,60400010105,6040001,604,1950-1990,60400
138405,72338,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19548426,60400010508,6040001,604,1950-1990,60400
138406,61197,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19548534,60400010203,6040001,604,1950-1990,60400
138407,499357,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19549094,60400010202,6040001,604,1950-1990,60400
138408,309938,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19549384,60400010301,6040001,604,1950-1990,60400
138409,460543,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19549390,60400010504,6040001,604,1950-1980,60400
138410,296168,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19577041,60300050504,6030005,603,1950-1990,60300
138411,188748,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19577097,60300050402,6030005,603,1950-1990,60300
138412,369198,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19594192,60300040202,6030004,603,1950-1990,60300
138413,292579,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19594332,60300040203,6030004,603,1950-1980,60300
138414,399829,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19594462,60300040203,6030004,603,1950-1990,60300
138415,328756,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19594634,60300040206,6030004,603,1950-1990,60300
138416,284472,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19594660,60300040208,6030004,603,1950-1990,60300
138417,123306,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19595634,60300040103,6030004,603,1950-1990,60300
138418,425879,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19595676,60300040202,6030004,603,1950-1990,60300
138419,551199,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19595810,60300040205,6030004,603,1950-1990,60300
138420,446464,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19596196,60300040207,6030004,603,1950-1980,60300
138421,164109,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19596474,60300040302,6030004,603,1950-1990,60300
138422,111481,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19596860,60300040205,6030004,603,1950-1990,60300
138423,256478,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19604361,60300030201,6030003,603,1950-1990,60300
138424,525459,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19604431,60300030101,6030003,603,1950-1990,60300
138425,503998,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19604553,60300030202,6030003,603,1950-1990,60300
138426,581523,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19605317,60300030402,6030003,603,1950-1990,60300
138427,55284,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19605341,60300030205,6030003,603,1950-1990,60300
138428,433705,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19605499,60300030801,6030003,603,1950-1990,60300
138429,421779,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19605789,60300030801,6030003,603,1950-1990,60300
138430,47908,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19605797,60300030402,6030003,603,1950-1990,60300
138431,295402,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19605905,60300030502,6030003,603,1950-1990,60300
138432,231922,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19605951,60300030501,6030003,603,1950-1990,60300
138433,420086,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606137,60300030902,6030003,603,1950-1990,60300
138434,381890,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606145,60300030705,6030003,603,1950-1990,60300
138435,194960,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606175,60300030904,6030003,603,1950-1990,60300
138436,354185,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606187,60300030303,6030003,603,1950-1990,60300
138437,281727,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606439,60300030302,6030003,603,1950-1990,60300
138438,448052,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606469,60300030802,6030003,603,1950-1990,60300
138439,102553,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606547,60300030303,6030003,603,1950-1990,60300
138440,375029,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606549,60300030904,6030003,603,1950-1990,60300
138441,163002,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606597,60300030901,6030003,603,1950-1980,60300
138442,211645,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,19606801,60300030706,6030003,603,1950-1990,60300
